iter	Passed	Remaining
1076	278841	919115
1077	279088	918818
1078	279406	918751
1079	279648	918437
1080	279803	917837
1081	280024	917454
1082	280335	917366
1083	280595	917113
1084	280846	916828
1085	281111	916590
1086	281272	916013
1087	281457	915513
1088	281679	915136
1089	281886	914707
1090	282151	914471
1091	282331	913959
1092	282681	913993
1093	282858	913473
1094	283037	912957
1095	283401	913037
1096	283657	912770
1097	283885	912415
1098	284087	911973
1099	284335	911684
1100	284550	911285
1101	284794	910979
1102	284973	910468
1103	285215	910157
1104	285527	910070
1105	285737	909659
1106	285979	909348
1107	286225	909049
1108	286475	908766
1109	286720	908464
1110	286911	907994
1111	287195	907816
1112	287421	907457
1113	287649	907104
1114	287928	906911
1115	288169	906598
1116	288380	906190
1117	288568	905711
1118	288833	905475
1119	289149	905400
1120	289364	905006
1121	289596	904666
1122	289854	904408
1123	290058	903981
1124	290266	903568
1125	290485	903186
1126	290758	902977
1127	290973	902584
1128	291177	902160
1129	291467	902002
1130	291677	901596
1131	291897	901219
1132	292105	900808
1133	292360	900541
1134	292584	900181
1135	292816	899843
1136	293034	899464
1137	293289	899196
1138	293518	898853
1139	293682	898307
1140	293933	898029
1141	294214	897843
1142	294547	897814
1143	294750	897392
1144	294963	896999
1145	295230	896767
1146	295487	896508
1147	295685	896069
1148	295837	895494
1149	296090	895224
1150	296269	894728
1151	296591	894666
1152	296784	894215
1153	297102	894140
1154	297344	893836
1155	297613	893611
1156	297853	893302
1157	298089	892980
1158	298425	892960
1159	298692	892730
1160	298937	892434
1161	299224	892267
1162	299493	892042
1163	299732	891729
1164	299934	891308
1165	300198	891069
1166	300490	890915
1167	300722	890580
1168	300991	890359
1169	301245	890091
1170	301500	889826
1171	301718	889452
1172	301984	889220
1173	302290	889105
1174	302590	888972
1175	302835	888677
1176	303031	888241
1177	303276	887946
1178	303470	887502
1179	303701	887170
1180	303937	886847
1181	304199	886605
1182	304436	886289
1183	304658	885928
1184	304909	885652
1185	305103	885210
1186	305375	884996
1187	305628	884728
1188	305861	884400
1189	306983	886639
1190	307316	886600
1191	307744	886831
1192	308173	887063
1193	308608	887314
1194	308997	887430
1195	309317	887349
1196	309655	887316
1197	310030	887390
1198	310303	887171
1199	310601	887027
1200	310795	886583
1201	311028	886250
1202	311260	885915
1203	311513	885641
1204	311844	885585
1205	312164	885500
1206	312477	885395
1207	312828	885397
1208	313072	885096
1209	313318	884799
1210	313549	884462
1211	313912	884496
1212	314120	884095
1213	314333	883706
1214	314623	883536
1215	314913	883362
1216	315108	882924
1217	315362	882651
1218	315600	882334
1219	315840	882022
1220	316090	881739
1221	316318	881396
1222	316522	880983
1223	316800	880778
1224	317138	880737
1225	317347	880341
1226	317556	879944
1227	317791	879619
1228	318078	879438
1229	318280	879024
1230	318523	878721
1231	318873	878713
1232	319067	878275
1233	319323	878010
1234	319544	877647
1235	319790	877353
1236	320004	876972
1237	320197	876533
1238	320455	876272
1239	320691	875953
1240	320931	875642
1241	321232	875501
1242	321473	875192
1243	321739	874955
1244	321955	874580
1245	322223	874347
1246	322403	873877
1247	322614	873489
1248	322819	873086
1249	323021	872674
1250	323254	872346
1251	323618	872374
1252	323919	872230
1253	324166	871941
1254	324365	871521
1255	324637	871299
1256	325001	871324
1257	325283	871129
1258	325479	870703
1259	325760	870504
1260	325955	870075
1261	326235	869875
1262	326429	869444
1263	326698	869213
1264	326900	868804
1265	327109	868416
1266	327325	868046
1267	327543	867680
1268	327767	867331
1269	328055	867151
1270	328320	866910
1271	328610	866736
1272	328812	866328
1273	329043	865998
1274	329316	865779
1275	329553	865464
1276	329749	865043
1277	330009	864789
1278	330288	864585
1279	330540	864312
1280	330775	863993
1281	330993	863628
1282	331184	863197
1283	331429	862903
1284	331651	862552
1285	331841	862117
1286	332124	861924
1287	332307	861471
1288	332575	861239
1289	332846	861013
1290	333086	860708
1291	333353	860475
1292	333562	860091
1293	333801	859782
1294	334036	859465
1295	334305	859237
1296	334513	858852
1297	334773	858597
